City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Poum,NC,2022-02-01 23:03:41,-20.2333,164.0167,81.64,73,43,9.17
295,Salinopolis,BR,2022-02-01 23:03:41,-0.6136,-47.3561,79.43,84,81,11.32
296,Cedar City,US,2022-02-01 23:00:19,37.6775,-113.0619,33.4,34,84,13.29
297,Lorengau,PG,2022-02-01 23:01:53,-2.0226,147.2712,79.14,80,100,4.54
298,Buchanan,LR,2022-02-01 23:03:42,5.8808,-10.0467,76.96,84,52,5.5
299,Gull Lake,CA,2022-02-01 23:03:43,50.1001,-108.4847,-4.07,95,100,10.47
300,Seljord,NO,2022-02-01 23:03:43,59.4894,8.634,27.61,96,97,3.38
301,Sile,TR,2022-02-01 23:03:43,41.1754,29.6133,53.89,60,100,1.01
302,Diffa,NE,2022-02-01 23:03:44,13.3154,12.6113,61.27,19,2,8.48
303,Guymon,US,2022-02-01 23:03:44,36.6828,-101.4816,39.22,32,100,18.66
304,Isangel,VU,2022-02-01 23:03:40,-19.55,169.2667,82.6,72,100,2.73
305,Biak,ID,2022-02-01 23:03:45,-0.9131,122.8766,77.16,74,100,4.41
306,Thinadhoo,MV,2022-02-01 23:03:45,0.5333,72.9333,83.05,69,38,12.46
307,Tazovskiy,RU,2022-02-01 23:03:45,67.4667,78.7,-9.83,100,95,4.68
308,Lieksa,FI,2022-02-01 23:03:46,63.3167,30.0167,15.12,92,100,7.18
309,Elat,IL,2022-02-01 23:03:46,29.5581,34.9482,53.44,54,0,4.61
310,Nerang,AU,2022-02-01 23:03:47,-27.9833,153.3333,86.11,81,100,4.21
311,Fukue,JP,2022-02-01 23:03:47,32.6881,128.8419,45.37,59,36,14.5
312,Mporokoso,ZM,2022-02-01 23:03:48,-9.3727,30.125,61.11,98,100,2.48
313,Olga,RU,2022-02-01 23:03:48,43.7444,135.2892,11.8,59,1,10.47
314,Humberto De Campos,BR,2022-02-01 23:03:48,-2.5983,-43.4611,78.42,83,92,8.16
315,Khowst,AF,2022-02-01 23:03:49,33.3833,69.8833,42.13,35,53,2.89
316,Jasper,US,2022-02-01 23:03:49,37.2001,-94.3502,57.27,91,100,3.44
317,Lopukhiv,UA,2022-02-01 23:03:50,48.3653,23.9638,23.83,96,100,5.5
318,Lodwar,KE,2022-02-01 23:03:50,3.1191,35.5973,85.71,34,83,5.82
319,Hami,CN,2022-02-01 23:03:50,42.8,93.45,21.76,32,92,1.3
320,Nezhinka,RU,2022-02-01 23:04:51,51.7676,55.3694,28.56,100,100,11.18
321,Tautira,PF,2022-02-01 23:04:51,-17.7333,-149.15,87.82,76,23,18.86
322,Salvador,SV,2022-02-01 23:04:52,13.8333,-88.9167,79.05,43,4,7.05
323,Inuvik,CA,2022-02-01 23:00:44,68.3499,-133.7218,-12.96,99,100,4.9
324,Minab,IR,2022-02-01 23:04:52,27.1467,57.0801,67.51,78,0,5.32
325,Saint Ann,US,2022-02-01 23:04:53,38.7273,-90.3832,57.07,76,75,3.44
326,Ust-Kuyga,RU,2022-02-01 23:04:53,70.0167,135.6,-13.63,92,100,3.58
327,Wanxian,CN,2022-02-01 23:04:53,30.8039,108.3897,42.17,90,100,3.87
328,Rawson,AR,2022-02-01 23:01:05,-43.3002,-65.1023,78.37,37,26,5.59
329,Naze,JP,2022-02-01 23:04:54,28.3667,129.4833,55.62,71,100,10.94
330,Gambiran,ID,2022-02-01 23:04:55,-6.7988,111.4951,75.22,93,83,3.27
331,Juye,CN,2022-02-01 23:04:55,35.3947,116.0883,30.2,37,100,4.54
332,Solnechnyy,RU,2022-02-01 23:04:56,50.7214,136.6319,-3.39,99,100,1.79
333,Kiama,AU,2022-02-01 23:04:56,-34.6833,150.8667,69.39,89,100,1.99
334,Constitucion,CL,2022-02-01 23:00:52,-35.3333,-72.4167,63.0,72,2,4.0
335,Baherden,TM,2022-02-01 23:03:46,38.4362,57.4316,46.09,46,78,5.12
336,Namibe,AO,2022-02-01 23:04:57,-15.1961,12.1522,72.25,71,52,11.27
337,Tahta,EG,2022-02-01 23:04:57,26.7693,31.5021,52.88,47,8,2.28
338,Garmsar,IR,2022-02-01 23:04:58,35.2182,52.3409,38.1,61,2,2.46
339,Shenjiamen,CN,2022-02-01 23:04:58,29.9576,122.298,43.48,79,100,14.36
340,Boa Vista,BR,2022-02-01 23:04:59,2.8197,-60.6733,85.98,54,75,12.66
341,Huoqiu,CN,2022-02-01 23:04:59,32.3394,116.2694,33.98,78,100,7.29
342,Virginia Beach,US,2022-02-01 23:02:47,36.8529,-75.978,41.02,80,0,8.05
343,Stryn,NO,2022-02-01 23:05:00,61.9045,6.7226,35.98,97,99,4.16
344,Lena,ES,2022-02-01 23:05:00,43.1,-5.7333,35.71,78,1,2.39
345,Kailua,US,2022-02-01 23:03:36,21.4022,-157.7394,80.74,66,75,12.66
346,Glendive,US,2022-02-01 23:05:01,47.1053,-104.7125,9.7,60,0,11.5
347,Padang,ID,2022-02-01 23:05:01,-0.9492,100.3543,73.45,86,100,3.85
348,Bereda,ES,2022-02-01 23:05:02,43.2686,-7.5406,47.91,100,11,3.36
349,La Plaine,DM,2022-02-01 23:05:02,15.3333,-61.25,75.79,81,6,7.78
350,Synya,RU,2022-02-01 23:05:03,65.3718,58.0387,-0.67,97,85,3.94
351,Kahului,US,2022-02-01 23:03:31,20.8947,-156.47,82.42,65,20,20.71
352,Saint-Francois,FR,2022-02-01 23:05:03,46.4154,3.9054,44.67,100,100,8.05
353,Suntar,RU,2022-02-01 23:05:04,62.1444,117.6319,-27.92,99,95,3.53
354,Bonavista,CA,2022-02-01 23:05:05,48.6499,-53.1147,22.12,64,97,21.34
355,Ostrovnoy,RU,2022-02-01 23:05:05,68.0531,39.5131,17.35,91,100,7.63
356,Weiser,US,2022-02-01 23:05:05,44.251,-116.9693,36.03,79,35,0.45
357,Norman Wells,CA,2022-02-01 23:05:06,65.282,-126.8329,-14.66,99,75,1.52
358,Shakawe,BW,2022-02-01 23:05:07,-18.3667,21.85,65.12,97,74,4.09
359,Port Hedland,AU,2022-02-01 23:05:07,-20.3167,118.5667,80.65,100,100,3.44
360,Havre-Saint-Pierre,CA,2022-02-01 23:04:13,50.2334,-63.5986,5.79,67,8,3.24
361,Mazagao,BR,2022-02-01 23:05:08,-0.115,-51.2894,82.45,93,66,4.85
362,Belyy Yar,RU,2022-02-01 23:05:08,53.6039,91.3903,-14.91,76,20,2.24
363,Zastron,ZA,2022-02-01 23:06:09,-30.3023,27.084,60.3,85,93,2.35
364,Santa Maria,BR,2022-02-01 23:06:09,-29.6842,-53.8069,81.52,35,0,5.03
365,Aksu,CN,2022-02-01 23:06:10,41.1231,80.2644,21.85,54,0,0.4
366,Ibimirim,BR,2022-02-01 23:06:10,-8.5406,-37.6903,79.77,57,29,3.62
367,Yining,CN,2022-02-01 23:05:20,29.0361,114.5636,35.53,99,100,3.42
368,Diamantino,BR,2022-02-01 23:03:23,-14.4086,-56.4461,71.19,96,73,3.58
369,Cherskiy,RU,2022-02-01 23:01:30,68.75,161.3,2.62,72,85,6.42
370,Maningrida,AU,2022-02-01 23:06:11,-12.0667,134.2667,79.43,84,97,9.78
371,Tilichiki,RU,2022-02-01 23:06:11,60.4667,166.1,15.01,94,100,8.21
372,Lasa,IT,2022-02-01 23:06:12,46.6166,10.7002,36.01,93,100,8.75
373,Kirakira,SB,2022-02-01 23:06:12,-10.4544,161.9205,84.07,73,70,4.92
374,Mandera,KE,2022-02-01 23:06:12,3.9366,41.867,84.42,31,100,5.75
375,Bambanglipuro,ID,2022-02-01 23:06:13,-7.95,110.2833,61.61,86,64,4.9
376,Portland,US,2022-02-01 23:04:45,45.5234,-122.6762,47.77,80,100,1.99
377,Aksay,RU,2022-02-01 23:06:13,47.26,39.87,38.21,92,100,5.99
378,Zhezkazgan,KZ,2022-02-01 23:06:14,47.8043,67.7144,7.0,93,59,9.6
379,Norwalk,US,2022-02-01 23:06:14,33.9022,-118.0817,68.34,60,75,1.01
380,Neustadt,DE,2022-02-01 23:06:15,49.7117,12.0872,38.28,92,100,4.0
381,Katherine,AU,2022-02-01 23:06:15,-14.4667,132.2667,79.12,78,20,10.36
382,Tarakan,ID,2022-02-01 23:06:15,3.3,117.6333,76.5,94,20,2.3
383,Zuenoula,CI,2022-02-01 23:06:16,7.4292,-6.0431,74.88,16,88,2.13
384,Ronda,ES,2022-02-01 23:06:16,36.7423,-5.1671,46.72,83,0,5.01
385,Formosa,AR,2022-02-01 23:06:17,-26.1775,-58.1781,93.18,27,2,5.75
386,Namatanai,PG,2022-02-01 23:06:17,-3.6667,152.4333,80.4,80,100,4.34
387,Kalmunai,LK,2022-02-01 23:06:17,7.4167,81.8167,72.34,77,0,3.18
388,Saint-Joseph,RE,2022-02-01 23:05:41,-21.3667,55.6167,80.96,91,93,21.99
389,Marsa Matruh,EG,2022-02-01 23:06:18,31.3525,27.2453,54.5,58,47,14.88
390,Great Bend,US,2022-02-01 23:06:19,38.3645,-98.7648,39.04,40,100,20.71
391,Sangmelima,CM,2022-02-01 23:06:19,2.9333,11.9833,70.36,76,90,3.49
392,Shasta Lake,US,2022-02-01 23:05:40,40.6804,-122.3708,58.93,21,0,1.99
393,Margate,GB,2022-02-01 23:06:20,51.3813,1.3862,51.96,76,99,5.99
394,Coralville,US,2022-02-01 23:06:20,41.6764,-91.5805,29.7,66,0,17.27
395,Port-Gentil,GA,2022-02-01 23:03:28,-0.7193,8.7815,80.1,80,83,11.99
396,Yershov,RU,2022-02-01 23:06:21,51.3513,48.2766,24.1,95,70,10.22
397,Sungaipenuh,ID,2022-02-01 23:06:21,-2.0833,101.3833,61.5,93,100,2.93
398,Faanui,PF,2022-02-01 23:06:22,-16.4833,-151.75,80.67,76,13,19.48
399,Le Pont-De-Claix,FR,2022-02-01 23:06:22,45.1244,5.7064,44.35,96,100,2.57
400,San Andres,CO,2022-02-01 23:06:22,12.5847,-81.7006,82.42,69,20,4.61
401,Tessalit,ML,2022-02-01 23:06:23,20.1986,1.0114,65.19,18,96,11.12
402,Dourbali,TD,2022-02-01 23:06:23,11.8091,15.8632,64.24,18,5,8.66
403,Villacarrillo,ES,2022-02-01 23:06:24,38.1156,-3.0848,39.99,61,0,3.47
404,Kidal,ML,2022-02-01 23:06:24,18.4411,1.4078,66.92,13,61,6.98
405,Tuatapere,NZ,2022-02-01 23:06:24,-46.1333,167.6833,77.83,81,94,6.11
406,Faya,SA,2022-02-01 23:06:25,18.3851,42.4509,52.32,63,11,4.99
407,Otaru,JP,2022-02-01 23:06:25,43.1894,141.0022,28.24,76,100,11.43
408,Kindu,CD,2022-02-01 23:06:26,-2.95,25.95,69.69,90,100,1.34
409,Antofagasta,CL,2022-02-01 23:05:54,-23.65,-70.4,69.08,76,2,7.18
410,Dingle,PH,2022-02-01 23:06:26,10.9995,122.6711,74.3,93,89,7.78
411,Sorland,NO,2022-02-01 23:07:27,67.667,12.6934,30.34,58,100,17.92
412,Sao Bernardo,BR,2022-02-01 23:07:27,-3.3614,-42.4178,76.53,88,99,6.17
413,Ipixuna,BR,2022-02-01 23:07:27,-1.7625,-48.8043,76.95,96,74,3.51
414,Vanino,RU,2022-02-01 23:07:28,49.0869,140.2543,3.74,78,97,5.28
415,Anaconda,US,2022-02-01 23:07:28,46.1285,-112.9423,22.19,64,100,5.19
416,Ciudad Bolivar,VE,2022-02-01 23:07:28,8.1222,-63.5497,84.83,52,92,14.99
417,Berlevag,NO,2022-02-01 23:07:29,70.8578,29.0864,15.75,73,0,5.75
418,Ahipara,NZ,2022-02-01 23:07:29,-35.1667,173.1667,74.79,69,100,15.26
419,Sydney Mines,CA,2022-02-01 23:07:30,46.2367,-60.2177,22.17,73,94,1.01
420,Severodvinsk,RU,2022-02-01 23:07:30,64.5635,39.8302,6.91,95,100,6.8
421,Makat,KZ,2022-02-01 23:07:30,47.6469,53.3463,29.98,95,95,4.21
422,Qaqortoq,GL,2022-02-01 23:07:31,60.7167,-46.0333,16.3,94,15,2.95
423,Altamira,BR,2022-02-01 23:07:31,-3.2033,-52.2064,72.95,97,91,2.98
424,Antalaha,MG,2022-02-01 23:07:32,-14.9003,50.2788,74.48,85,91,5.99
425,Banihal,IN,2022-02-01 23:07:32,33.4167,75.2,31.14,79,12,4.36
426,Imbituba,BR,2022-02-01 23:07:32,-28.24,-48.6703,76.89,88,53,7.4
427,Dno,RU,2022-02-01 23:07:33,57.8277,29.9637,17.38,97,98,3.98
428,Longhua,CN,2022-02-01 23:07:33,23.6137,114.1919,50.54,95,99,2.66
429,Arlit,NE,2022-02-01 23:07:34,18.7369,7.3853,61.54,13,5,8.16
430,Waddan,LY,2022-02-01 23:07:34,29.1614,16.139,48.0,61,35,9.53
431,Sambava,MG,2022-02-01 23:07:34,-14.2667,50.1667,74.55,84,49,6.35
432,Rzhaksa,RU,2022-02-01 23:07:35,52.1338,42.0264,15.46,97,73,8.34
433,Jesup,US,2022-02-01 23:07:35,31.6074,-81.8854,62.91,59,0,8.05
434,Mogadishu,SO,2022-02-01 23:07:36,2.0371,45.3438,77.88,89,100,17.96
435,Camana,PE,2022-02-01 23:07:36,-16.6228,-72.7111,72.43,79,59,8.97
436,Nishihara,JP,2022-02-01 23:07:37,26.1842,127.7558,64.45,88,100,8.05
437,Besancon,FR,2022-02-01 23:07:38,47.2488,6.0182,40.37,100,100,10.67
438,Beringovskiy,RU,2022-02-01 23:07:38,63.05,179.3167,1.85,83,97,15.39
439,Porto Belo,BR,2022-02-01 23:07:38,-27.1578,-48.5531,79.63,84,13,10.47
440,Massillon,US,2022-02-01 23:07:39,40.7967,-81.5215,48.4,42,40,11.5
441,Cartagena Del Chaira,CO,2022-02-01 23:07:39,1.3349,-74.8429,86.29,38,60,2.71
442,North Branch,US,2022-02-01 23:07:40,45.5113,-92.9802,14.77,68,100,16.06
443,Taksimo,RU,2022-02-01 23:07:40,56.3444,114.8794,-18.36,95,91,2.01
444,Basco,PH,2022-02-01 23:07:40,20.4487,121.9702,74.07,74,68,18.01
445,Pemberton,CA,2022-02-01 23:07:41,50.3164,-122.8027,32.27,80,39,1.28
446,Nueve De Julio,AR,2022-02-01 23:07:41,-35.4444,-60.8831,77.0,57,12,3.0
447,Waingapu,ID,2022-02-01 23:07:42,-9.6567,120.2641,78.69,83,6,7.85
448,Wairoa,NZ,2022-02-01 23:07:42,-39.0333,177.3667,80.55,51,98,5.99
449,Pavilosta,LV,2022-02-01 23:07:42,56.8879,21.1859,30.11,87,100,9.28
450,Krabi,TH,2022-02-01 23:07:43,8.0726,98.9105,75.31,88,34,6.38
451,San Clemente,US,2022-02-01 23:04:55,33.427,-117.612,65.3,74,100,1.99
452,Grindavik,IS,2022-02-01 23:07:43,63.8424,-22.4338,34.27,75,20,12.66
453,San Carlos De Bariloche,AR,2022-02-01 23:07:44,-41.1456,-71.3082,71.44,45,20,28.77
454,Fukuma,JP,2022-02-01 23:07:44,33.7667,130.4667,34.16,53,6,4.81
455,Jales,BR,2022-02-01 23:04:12,-20.2689,-50.5458,69.04,97,100,4.88
456,Einsiedeln,CH,2022-02-01 23:07:45,47.1167,8.75,36.27,96,100,21.99
457,Khilok,RU,2022-02-01 23:07:45,51.3674,110.4676,-8.16,98,100,3.2
458,Paragominas,BR,2022-02-01 23:03:35,-2.9667,-47.4833,73.81,96,98,3.06
459,Kavaratti,IN,2022-02-01 23:09:32,10.5669,72.642,79.88,71,1,10.54
460,Qasigiannguit,GL,2022-02-01 23:09:32,68.8193,-51.1922,3.45,94,100,4.54
461,Rathdrum,US,2022-02-01 23:05:20,47.8137,-116.892,36.41,61,0,5.01
462,Kearney,US,2022-02-01 23:09:33,40.6995,-99.0815,30.76,40,0,20.71
463,Koryukivka,UA,2022-02-01 23:09:33,51.7688,32.2481,18.28,96,100,7.45
464,Morgantown,US,2022-02-01 23:09:33,39.6295,-79.9559,47.25,39,0,8.05
465,Coihaique,CL,2022-02-01 23:08:02,-45.5752,-72.0662,66.15,37,75,9.22
466,Santa Cruz,BO,2022-02-01 23:09:34,-17.8,-63.1667,82.45,69,40,2.3
467,Komsomolskiy,UZ,2022-02-01 23:06:46,40.4272,71.7189,29.62,54,100,0.47
468,Roma,US,2022-02-01 23:09:35,43.2128,-75.4557,34.65,55,0,9.22
469,Trinidad,BO,2022-02-01 23:09:35,-14.8333,-64.9,73.38,97,100,4.16
470,Rassvet,RU,2022-02-01 23:09:35,46.8333,40.75,37.85,98,100,6.49
471,Okha,RU,2022-02-01 23:09:36,53.5739,142.9478,0.1,91,91,21.0
472,Eyl,SO,2022-02-01 23:09:36,7.9803,49.8164,74.77,83,100,13.71
473,Ushtobe,KZ,2022-02-01 23:09:37,45.2514,77.9838,17.2,88,11,11.45
474,Necochea,AR,2022-02-01 23:09:37,-38.5473,-58.7368,71.04,69,7,8.14
475,Lewisporte,CA,2022-02-01 23:09:37,49.2499,-55.0482,15.55,70,55,9.17
476,Chestermere,CA,2022-02-01 23:09:12,51.0334,-113.8187,3.61,74,100,11.48
477,Envira,BR,2022-02-01 23:09:38,-7.3,-70.2167,74.52,96,99,2.35
478,Monduli,TZ,2022-02-01 23:09:38,-3.3,36.45,64.2,74,92,2.37
479,Te Anau,NZ,2022-02-01 23:09:39,-45.4167,167.7167,64.8,99,97,4.52
480,Ostersund,SE,2022-02-01 23:09:39,63.1792,14.6357,12.65,92,100,2.3
481,Iralaya,HN,2022-02-01 23:09:40,15.0,-83.2333,80.69,78,5,5.7
482,Georgiyevskoye,RU,2022-02-01 23:09:40,58.731,45.024,23.97,95,100,8.66
483,Nagram,IN,2022-02-01 23:09:41,26.6167,81.1333,52.74,75,0,4.88
484,Murakami,JP,2022-02-01 23:09:41,38.2333,139.4833,34.59,70,100,19.6
485,Hofn,IS,2022-02-01 23:09:42,64.2539,-15.2082,23.95,64,34,7.2
486,Davila,PH,2022-02-01 23:09:42,18.4726,120.5763,73.51,79,10,11.1
487,Murovani Kurylivtsi,UA,2022-02-01 23:09:42,48.7235,27.5189,23.14,93,100,3.38
488,Matagami,CA,2022-02-01 23:09:43,49.7502,-77.6328,26.71,80,100,18.41
489,Govindgarh,IN,2022-02-01 23:09:43,27.5,76.9833,52.23,63,0,5.23
490,Verkhnetulomskiy,RU,2022-02-01 23:09:44,68.6073,31.7962,-0.49,100,100,1.83
491,Rio Grande,BR,2022-02-01 23:09:44,-32.035,-52.0986,71.94,62,0,10.8
492,Kavieng,PG,2022-02-01 23:09:45,-2.5744,150.7967,80.46,79,100,7.83
493,Roald,NO,2022-02-01 23:09:45,62.5833,6.1333,36.34,93,75,5.75
494,Nkhotakota,MW,2022-02-01 23:09:45,-12.9274,34.2961,73.63,82,33,3.69
495,Sibolga,ID,2022-02-01 23:09:46,1.7427,98.7792,73.35,96,100,2.21
496,Tommot,RU,2022-02-01 23:09:46,58.9564,126.2925,-7.44,95,100,9.24
497,Paamiut,GL,2022-02-01 23:09:47,61.994,-49.6678,10.87,93,100,6.26
498,Bandarbeyla,SO,2022-02-01 23:09:47,9.4942,50.8122,75.4,78,52,15.46
499,Chik,RU,2022-02-01 23:09:48,54.9928,82.4311,20.95,85,100,11.18
500,Elk Point,US,2022-02-01 23:09:48,42.6833,-96.6836,25.84,30,100,16.64
501,Banjar,ID,2022-02-01 23:05:15,-8.19,114.9675,76.91,85,71,1.86
502,Vuktyl,RU,2022-02-01 23:09:48,63.8567,57.3094,13.95,89,99,6.17
503,Magadi,IN,2022-02-01 23:06:10,12.9667,77.2333,64.74,82,2,4.9
504,Ocampo,MX,2022-02-01 23:09:49,21.65,-101.5,70.95,16,0,14.5
505,Akyab,MM,2022-02-01 23:09:50,20.15,92.9,61.65,75,50,7.9
506,Abilene,US,2022-02-01 23:10:50,32.4487,-99.7331,72.09,30,0,1.99
507,Sidney,AU,2022-02-01 23:07:35,-33.8679,151.2073,69.71,95,75,3.0
508,Rockhampton,AU,2022-02-01 23:10:51,-23.3833,150.5,85.89,66,75,6.91
509,Cururupu,BR,2022-02-01 23:10:51,-1.8283,-44.8683,75.36,95,84,3.91
510,Darhan,MN,2022-02-01 23:09:58,49.4867,105.9228,-10.8,95,90,4.61
511,Neiafu,TO,2022-02-01 23:10:52,-18.65,-173.9833,80.94,69,26,7.02
512,Bilma,NE,2022-02-01 23:10:52,18.6853,12.9164,57.36,21,0,7.07
513,Suhut,TR,2022-02-01 23:10:52,38.5311,30.5458,32.25,96,97,5.48
514,Iquique,CL,2022-02-01 23:05:54,-20.2208,-70.1431,69.84,75,10,5.21
515,Balaipungut,ID,2022-02-01 23:10:53,1.05,101.2833,72.48,95,99,0.69
516,Sohagpur,IN,2022-02-01 23:10:53,22.7,78.2,58.68,54,1,1.21
517,Vorotynets,RU,2022-02-01 23:10:54,56.0603,45.8633,27.12,96,100,9.31
518,Kathmandu,NP,2022-02-01 23:10:54,27.7167,85.3167,39.42,100,20,2.3
519,Newport,GB,2022-02-01 23:10:54,51.5877,-2.9984,53.17,89,100,1.01
520,Honiara,SB,2022-02-01 23:10:55,-9.4333,159.95,85.06,71,77,4.88
521,Ornskoldsvik,SE,2022-02-01 23:10:55,63.2909,18.7153,14.95,100,75,5.75
522,Vestmannaeyjar,IS,2022-02-01 23:10:56,63.4427,-20.2734,37.81,65,99,10.8
523,Nuevitas,CU,2022-02-01 23:10:56,21.5453,-77.2644,74.64,65,67,13.89
524,Merauke,ID,2022-02-01 23:10:56,-8.4667,140.3333,75.47,89,100,6.85
525,Shimoda,JP,2022-02-01 23:10:57,34.6667,138.95,45.1,53,0,7.25
526,Sabha,LY,2022-02-01 23:10:57,27.0377,14.4283,50.38,25,20,12.01
527,Sept-Iles,CA,2022-02-01 23:10:58,50.2001,-66.3821,2.05,64,100,1.72
528,North Platte,US,2022-02-01 23:10:58,41.1239,-100.7654,28.29,36,100,8.01
529,Adrar,MR,2022-02-01 23:10:59,20.5022,-10.0711,71.83,17,95,9.98
530,Maracaibo,VE,2022-02-01 23:09:12,10.6317,-71.6406,81.95,64,4,11.1
531,Wanning,CN,2022-02-01 23:10:59,18.8003,110.3967,67.53,94,96,6.71
532,Clyde River,CA,2022-02-01 23:11:00,70.4692,-68.5914,-26.82,80,99,2.64
533,Port Hardy,CA,2022-02-01 23:11:00,50.6996,-127.4199,41.76,75,99,2.75
534,Kabare,CD,2022-02-01 23:11:01,-2.4683,28.8242,60.35,92,100,1.41
535,Warman,CA,2022-02-01 23:11:01,52.3168,-106.5679,-7.11,63,28,11.5
536,Abaza,RU,2022-02-01 23:11:01,52.655,90.0928,-1.3,99,93,2.59
537,Mao,ES,2022-02-01 23:09:36,39.8885,4.2658,50.56,81,20,6.91
538,Barroquinha,BR,2022-02-01 23:11:02,-3.0189,-41.1361,83.98,79,100,9.44
539,Canaries,ES,2022-02-01 23:11:02,28.0,-15.5,67.39,55,20,5.75
540,Longyan,CN,2022-02-01 23:11:03,25.1072,117.0225,51.49,99,100,2.24
541,Nioro,GM,2022-02-01 23:10:13,13.35,-15.75,86.92,11,2,12.06
542,Caucaia,BR,2022-02-01 23:11:04,-3.7361,-38.6531,82.35,75,0,9.22
543,Guerrero Negro,MX,2022-02-01 23:11:04,27.9769,-114.0611,63.54,61,100,11.83
544,Budelsdorf,DE,2022-02-01 23:11:04,54.3167,9.6833,43.02,68,88,13.0
545,Olinda,BR,2022-02-01 23:11:05,-8.0089,-34.8553,82.13,74,20,8.05
546,Berdigestyakh,RU,2022-02-01 23:11:05,62.0989,126.6992,-19.3,95,100,7.67
547,Wuchang,CN,2022-02-01 23:11:06,44.9143,127.15,-9.27,99,46,4.21
548,The Valley,AI,2022-02-01 23:11:06,18.217,-63.0578,78.66,78,20,5.75
549,Mugumu,TZ,2022-02-01 23:09:16,-1.85,34.7,60.57,94,93,3.31
550,Kabinda,CD,2022-02-01 23:11:08,-6.1333,24.4833,66.29,93,100,2.66
551,Bima,ID,2022-02-01 23:11:08,-8.4667,118.7167,76.86,92,56,0.83
552,Juba,SS,2022-02-01 23:12:09,4.8517,31.5825,77.56,27,71,2.33
553,Sorkjosen,NO,2022-02-01 23:12:09,69.8,20.9333,17.56,58,74,13.89
554,Sao Joao Da Barra,BR,2022-02-01 23:12:09,-21.6403,-41.0511,75.94,90,93,5.39
555,Kropotkin,RU,2022-02-01 23:12:10,45.4375,40.5756,33.24,88,100,7.29
556,Singkang,MY,2022-02-01 23:12:10,2.1006,102.7994,71.44,97,47,2.1
557,Sinnamary,GF,2022-02-01 23:12:11,5.3833,-52.95,77.31,86,99,13.4
558,Lac Du Bonnet,CA,2022-02-01 23:12:11,50.2536,-96.0612,-1.89,94,100,15.97
559,Puerto Gaitan,CO,2022-02-01 23:11:58,4.3133,-72.0816,89.17,26,99,6.91
560,Segezha,RU,2022-02-01 23:12:12,63.7415,34.3222,8.6,96,98,6.22
561,Namwala,ZM,2022-02-01 23:12:12,-15.7504,26.4384,64.76,97,70,3.33
562,Goderich,CA,2022-02-01 23:09:24,43.7501,-81.7165,41.56,80,100,21.68
563,Marigot,MF,2022-02-01 23:12:13,18.0667,-63.0833,78.58,78,20,5.75
564,Russkaya Polyana,UA,2022-02-01 23:12:13,49.417,31.9201,20.66,95,54,4.21
565,Along,IN,2022-02-01 23:12:13,28.1667,94.7667,50.85,97,100,1.54
566,Xihua,CN,2022-02-01 23:12:14,33.7833,114.5167,31.46,43,97,3.51
567,Maceio,BR,2022-02-01 23:12:14,-9.6658,-35.7353,80.04,83,0,6.91
568,Meridian,US,2022-02-01 23:12:15,43.6121,-116.3915,36.16,60,100,1.99
569,Dalbandin,PK,2022-02-01 23:12:15,28.8947,64.4101,59.7,24,1,5.41
570,Poddorye,RU,2022-02-01 23:12:15,57.4695,31.1156,19.44,96,99,5.57
